"plec","waga","wiek","wojewodztwo","podregion66","godzin_internetu","rok"
"mężczyzna",0.715085211456,"60-64 lata","Opolskie","NYSKI",3,"2007"
"kobieta",0.7879309515,"45-59 lat","Opolskie","NYSKI",2,"2007"
"mężczyzna",0.9972779292,"do 24 lat","Opolskie","NYSKI",46,"2007"
"kobieta",0.90513423,"25-34 lata","Opolskie","NYSKI",0,"2007"
"mężczyzna",0.8402454,"do 24 lat","Opolskie","OPOLSKI",0,"2007"
"mężczyzna",1,"25-34 lata","Opolskie","OPOLSKI",5,"2007"
"kobieta",0.985590606,"25-34 lata","Opolskie","OPOLSKI",0,"2007"
"mężczyzna",1.09231902,"do 24 lat","Opolskie","OPOLSKI",20,"2007"
"mężczyzna",1.019129600034,"35-44 lata","Opolskie","OPOLSKI",2,"2007"
"kobieta",0.98706259197,"35-44 lata","Opolskie","OPOLSKI",10,"2007"
"kobieta",1.0376129673,"25-34 lata","Opolskie","OPOLSKI",8,"2007"
"mężczyzna",1.15571397942,"35-44 lata","Opolskie","OPOLSKI",8,"2007"
"kobieta",1.1193493311,"35-44 lata","Opolskie","OPOLSKI",2,"2007"
"mężczyzna",1.068379028145,"45-59 lat","Opolskie","OPOLSKI",2,"2007"
"kobieta",1.034762382225,"45-59 lat","Opolskie","OPOLSKI",0,"2007"
"mężczyzna",1.201550922,"do 24 lat","Opolskie","OPOLSKI",6,"2007"
"kobieta",1.0055218446,"25-34 lata","Opolskie","OPOLSKI",10,"2007"
"kobieta",0.94069307475,"45-59 lat","Opolskie","OPOLSKI",3,"2007"
"mężczyzna",1.20385692882,"25-34 lata","Opolskie","OPOLSKI",10,"2007"
"kobieta",1.1193493311,"35-44 lata","Opolskie","OPOLSKI",3,"2007"
"mężczyzna",1.15571397942,"35-44 lata","Opolskie","OPOLSKI",22,"2007"
"kobieta",1.0253554514775,"45-59 lat","Opolskie","OPOLSKI",7,"2007"
"kobieta",0.8344475568,"60-64 lata","Opolskie","OPOLSKI",4,"2007"
"kobieta",1.1193493311,"35-44 lata","Opolskie","OPOLSKI",10,"2007"
"mężczyzna",1.15571397942,"35-44 lata","Opolskie","OPOLSKI",7,"2007"
"kobieta",1.176674499,"25-34 lata","Opolskie","OPOLSKI",20,"2007"
"mężczyzna",1.0586664915255,"45-59 lat","Opolskie","OPOLSKI",10,"2007"
"kobieta",1.153164519,"do 24 lat","Opolskie","OPOLSKI",25,"2007"
"mężczyzna",1.1906277318,"do 24 lat","Opolskie","OPOLSKI",1,"2007"
"mężczyzna",1.068379028145,"45-59 lat","Opolskie","OPOLSKI",10,"2007"
"kobieta",1.0253554514775,"45-59 lat","Opolskie","OPOLSKI",5,"2007"
"kobieta",1.1193493311,"35-44 lata","Opolskie","OPOLSKI",3,"2007"
"kobieta",0.9124722825075,"45-59 lat","Opolskie","OPOLSKI",2,"2007"
"kobieta",0.84221046,"25-34 lata","Podkarpackie","KROŚNIEŃSKI",7,"2007"
"mężczyzna",0.946017468,"do 24 lat","Podkarpackie","KROŚNIEŃSKI",0,"2007"
"kobieta",0.99029142,"do 24 lat","Podkarpackie","TARNOBRZESKI",2,"2007"
"mężczyzna",0.936461736,"do 24 lat","Podkarpackie","TARNOBRZESKI",17,"2007"
"kobieta",0.95963523348,"35-44 lata","Podkarpackie","TARNOBRZESKI",1,"2007"
"mężczyzna",0.915937616286,"45-59 lat","Podkarpackie","TARNOBRZESKI",2,"2007"
"mężczyzna",0.99178942428,"do 24 lat","Małopolskie","NOWOSĄDECKI",7,"2007"
"kobieta",0.99029142,"do 24 lat","Małopolskie","NOWOSĄDECKI",1,"2007"
"mężczyzna",0.9539544943908,"35-44 lata","Podkarpackie","PRZEMYSKI",10,"2007"
"mężczyzna",0.8545918872546,"45-59 lat","Małopolskie","NOWOSĄDECKI",2,"2007"
"kobieta",0.827702073693,"45-59 lat","Małopolskie","NOWOSĄDECKI",6,"2007"
"kobieta",1.001294658,"25-34 lata","Małopolskie","NOWOSĄDECKI",3,"2007"
"mężczyzna",1.022463324,"do 24 lat","Podkarpackie","KROŚNIEŃSKI",20,"2007"
"mężczyzna",1.000054336149,"45-59 lat","Podkarpackie","KROŚNIEŃSKI",12,"2007"
"kobieta",0.88053412095,"45-59 lat","Podkarpackie","KROŚNIEŃSKI",1,"2007"
"kobieta",1.1014241238,"25-34 lata","Podkarpackie","KROŚNIEŃSKI",30,"2007"
"mężczyzna",0.86001588,"do 24 lat","Podkarpackie","KROŚNIEŃSKI",4,"2007"
"mężczyzna",0.86001588,"do 24 lat","Podkarpackie","KROŚNIEŃSKI",2,"2007"
"kobieta",0.907921386,"do 24 lat","Podkarpackie","KROŚNIEŃSKI",1,"2007"
"mężczyzna",0.741756529701,"45-59 lat","Podkarpackie","RZESZOWSKI",3,"2007"
"kobieta",0.8812976634,"35-44 lata","Podkarpackie","RZESZOWSKI",6,"2007"
"kobieta",0.917073612,"25-34 lata","Podkarpackie","TARNOBRZESKI",5,"2007"
"mężczyzna",0.83267056026,"45-59 lat","Podkarpackie","RZESZOWSKI",4,"2007"
"mężczyzna",0.8466932076624,"35-44 lata","Podkarpackie","RZESZOWSKI",5,"2007"
"kobieta",0.8723956668,"35-44 lata","Podkarpackie","RZESZOWSKI",2,"2007"
"mężczyzna",0.8737153313112,"35-44 lata","Podkarpackie","RZESZOWSKI",4,"2007"
"kobieta",0.950911276812,"35-44 lata","Podkarpackie","RZESZOWSKI",3,"2007"
"mężczyzna",0.84348446364,"25-34 lata","Podkarpackie","RZESZOWSKI",5,"2007"
"kobieta",0.7406361765,"45-59 lat","Podkarpackie","RZESZOWSKI",3,"2007"
"mężczyzna",0.718815606102,"45-59 lat","Podkarpackie","RZESZOWSKI",6,"2007"
"kobieta",0.827702073693,"45-59 lat","Podkarpackie","TARNOBRZESKI",8,"2007"
"kobieta",1.1014241238,"25-34 lata","Podkarpackie","TARNOBRZESKI",50,"2007"
"kobieta",1.1014241238,"25-34 lata","Podkarpackie","TARNOBRZESKI",40,"2007"
"mężczyzna",0.99178942428,"do 24 lat","Podkarpackie","TARNOBRZESKI",10,"2007"
"mężczyzna",1.022463324,"do 24 lat","Podkarpackie","TARNOBRZESKI",10,"2007"
"mężczyzna",0.802391630796,"35-44 lata","Podkarpackie","TARNOBRZESKI",10,"2007"
"kobieta",0.926431506,"25-34 lata","Podkarpackie","TARNOBRZESKI",11,"2007"
"mężczyzna",0.9565287732,"25-34 lata","Podkarpackie","TARNOBRZESKI",12,"2007"
"mężczyzna",0.9565287732,"25-34 lata","Podkarpackie","TARNOBRZESKI",5,"2007"
"mężczyzna",0.84116719863,"45-59 lat","Podkarpackie","TARNOBRZESKI",3,"2007"
"kobieta",0.718417091205,"45-59 lat","Podkarpackie","TARNOBRZESKI",3,"2007"
"kobieta",0.90699588,"do 24 lat","Podkarpackie","TARNOBRZESKI",10,"2007"
"mężczyzna",0.936461736,"do 24 lat","Podkarpackie","TARNOBRZESKI",50,"2007"
"kobieta",0.8064705033,"45-59 lat","Podkarpackie","TARNOBRZESKI",70,"2007"
"mężczyzna",0.86001588,"do 24 lat","Podkarpackie","PRZEMYSKI",2,"2007"
"mężczyzna",0.86001588,"do 24 lat","Podkarpackie","PRZEMYSKI",4,"2007"
"kobieta",0.8329554,"do 24 lat","Podkarpackie","RZESZOWSKI",1,"2007"
"kobieta",0.9525136362,"35-44 lata","Podkarpackie","KROŚNIEŃSKI",2,"2007"
"kobieta",0.9605826774,"do 24 lat","Podkarpackie","TARNOBRZESKI",1,"2007"
"mężczyzna",1.022463324,"do 24 lat","Podkarpackie","TARNOBRZESKI",0,"2007"
"mężczyzna",0.99178942428,"do 24 lat","Podkarpackie","TARNOBRZESKI",5,"2007"
"mężczyzna",0.99178942428,"do 24 lat","Podkarpackie","TARNOBRZESKI",10,"2007"
"kobieta",0.9605826774,"do 24 lat","Podkarpackie","TARNOBRZESKI",10,"2007"
"kobieta",1.001294658,"25-34 lata","Podkarpackie","TARNOBRZESKI",8,"2007"
"mężczyzna",0.971794585944,"25-34 lata","Podkarpackie","TARNOBRZESKI",8,"2007"
"mężczyzna",1.0108480132296,"35-44 lata","Podkarpackie","RZESZOWSKI",15,"2007"
"kobieta",1.010287594134,"35-44 lata","Podkarpackie","RZESZOWSKI",30,"2007"
"kobieta",1.059109732395,"45-59 lat","Podkarpackie","RZESZOWSKI",2,"2007"
"mężczyzna",1.2298227084,"do 24 lat","Podkarpackie","RZESZOWSKI",30,"2007"
"mężczyzna",1.1721535472556,"35-44 lata","Podkarpackie","RZESZOWSKI",5,"2007"
"mężczyzna",0.9344602879326,"45-59 lat","Podkarpackie","RZESZOWSKI",15,"2007"
"kobieta",1.08284202,"do 24 lat","Podkarpackie","RZESZOWSKI",10,"2007"
"kobieta",1.06202739006,"25-34 lata","Podkarpackie","RZESZOWSKI",10,"2007"
"kobieta",0.979041586068,"35-44 lata","Podkarpackie","RZESZOWSKI",1,"2007"
"mężczyzna",1.0108480132296,"35-44 lata","Podkarpackie","RZESZOWSKI",1,"2007"
"mężczyzna",1.118020644,"do 24 lat","Podkarpackie","RZESZOWSKI",3,"2007"
"mężczyzna",1.118020644,"do 24 lat","Podkarpackie","RZESZOWSKI",1,"2007"
"mężczyzna",1.093517358219,"45-59 lat","Podkarpackie","RZESZOWSKI",5,"2007"
"mężczyzna",1.0431091200348,"35-44 lata","Podkarpackie","RZESZOWSKI",1,"2007"
"mężczyzna",1.118020644,"do 24 lat","Podkarpackie","RZESZOWSKI",2,"2007"
"kobieta",1.059109732395,"45-59 lat","Podkarpackie","RZESZOWSKI",2,"2007"
"mężczyzna",1.093517358219,"45-59 lat","Podkarpackie","RZESZOWSKI",60,"2007"
"kobieta",1.08284202,"do 24 lat","Podkarpackie","RZESZOWSKI",2,"2007"
"mężczyzna",1.118020644,"do 24 lat","Podkarpackie","RZESZOWSKI",1,"2007"
"mężczyzna",1.24348740516,"25-34 lata","Podkarpackie","RZESZOWSKI",20,"2007"
"kobieta",1.2043609578,"25-34 lata","Podkarpackie","RZESZOWSKI",5,"2007"
"kobieta",0.9339422185665,"45-59 lat","Podkarpackie","RZESZOWSKI",50,"2007"
"mężczyzna",0.9642834886113,"45-59 lat","Podkarpackie","RZESZOWSKI",12,"2007"
"kobieta",1.1802978018,"do 24 lat","Podkarpackie","RZESZOWSKI",1,"2007"
"mężczyzna",1.21864250196,"do 24 lat","Podkarpackie","RZESZOWSKI",10,"2007"
"mężczyzna",0.7456196048112,"35-44 lata","Podlaskie","SUWALSKI",2,"2007"
"mężczyzna",0.783804975408,"25-34 lata","Podlaskie","SUWALSKI",16,"2007"
"kobieta",0.75914247864,"25-34 lata","Podlaskie","SUWALSKI",4,"2007"
"mężczyzna",0.70998869088,"do 24 lat","Podlaskie","BIAŁOSTOCKI",1,"2007"
"kobieta",0.7884724848,"25-34 lata","Podlaskie","BIAŁOSTOCKI",15,"2007"
"mężczyzna",0.6617831967936,"35-44 lata","Podlaskie","BIAŁOSTOCKI",3,"2007"
"kobieta",0.6303447612,"45-59 lat","Podlaskie","BIAŁOSTOCKI",6,"2007"
"mężczyzna",0.79782234336,"do 24 lat","Podlaskie","BIAŁOSTOCKI",20,"2007"
"mężczyzna",0.731947104,"do 24 lat","Podlaskie","BIAŁOSTOCKI",18,"2007"
"mężczyzna",0.71120860272,"35-44 lata","Podlaskie","BIAŁOSTOCKI",20,"2007"
"mężczyzna",0.679665168,"25-34 lata","Podlaskie","BIAŁOSTOCKI",2,"2007"
"mężczyzna",0.6892746500772,"45-59 lat","Podlaskie","ŁOMŻYŃSKI",8,"2007"
"kobieta",0.58863685104,"35-44 lata","Podlaskie","ŁOMŻYŃSKI",6,"2007"
"mężczyzna",0.607760078688,"35-44 lata","Podlaskie","ŁOMŻYŃSKI",10,"2007"
"mężczyzna",0.67219632,"do 24 lat","Podlaskie","ŁOMŻYŃSKI",10,"2007"
"kobieta",0.687075789708,"45-59 lat","Podlaskie","ŁOMŻYŃSKI",4,"2007"
"kobieta",0.69528937296,"25-34 lata","Podlaskie","ŁOMŻYŃSKI",10,"2007"
"mężczyzna",0.731947104,"do 24 lat","Podlaskie","ŁOMŻYŃSKI",5,"2007"
"kobieta",0.70891632,"do 24 lat","Podlaskie","ŁOMŻYŃSKI",6,"2007"
"kobieta",0.70891632,"do 24 lat","Podlaskie","ŁOMŻYŃSKI",6,"2007"
"mężczyzna",0.806687036064,"25-34 lata","Podlaskie","SUWALSKI",6,"2007"
"mężczyzna",0.79782234336,"do 24 lat","Podlaskie","ŁOMŻYŃSKI",10,"2007"
"mężczyzna",0.74083503312,"25-34 lata","Podlaskie","BIAŁOSTOCKI",10,"2007"
"kobieta",0.631514232,"do 24 lat","Podlaskie","BIAŁOSTOCKI",10,"2007"
"kobieta",0.69528937296,"25-34 lata","Podlaskie","BIAŁOSTOCKI",2,"2007"
"kobieta",0.687075789708,"45-59 lat","Podlaskie","BIAŁOSTOCKI",2,"2007"
"kobieta",0.7727187888,"do 24 lat","Podlaskie","BIAŁOSTOCKI",12,"2007"
"kobieta",0.7884724848,"25-34 lata","Podlaskie","BIAŁOSTOCKI",15,"2007"
"kobieta",0.6510456,"do 24 lat","Podlaskie","BIAŁOSTOCKI",2,"2007"
"kobieta",0.7727187888,"do 24 lat","Małopolskie","NOWOSĄDECKI",3,"2007"
"kobieta",0.7727187888,"do 24 lat","Małopolskie","NOWOSĄDECKI",3,"2007"
"kobieta",0.709639704,"do 24 lat","Podlaskie","ŁOMŻYŃSKI",15,"2007"
"kobieta",0.6510456,"do 24 lat","Podlaskie","ŁOMŻYŃSKI",12,"2007"
"mężczyzna",0.6520304304,"35-44 lata","Podlaskie","ŁOMŻYŃSKI",9,"2007"
"kobieta",0.68256826344,"35-44 lata","Podlaskie","ŁOMŻYŃSKI",10,"2007"
"mężczyzna",0.561832887528,"45-59 lat","Podlaskie","ŁOMŻYŃSKI",1,"2007"
"kobieta",0.6888303576,"35-44 lata","Podlaskie","ŁOMŻYŃSKI",3,"2007"
"kobieta",0.8136593091,"45-59 lat","Podlaskie","BIAŁOSTOCKI",3,"2007"
"kobieta",0.925248324,"25-34 lata","Podlaskie","BIAŁOSTOCKI",20,"2007"
"mężczyzna",0.832455702738,"45-59 lat","Podlaskie","BIAŁOSTOCKI",30,"2007"
"kobieta",0.925248324,"25-34 lata","Podlaskie","BIAŁOSTOCKI",5,"2007"
"mężczyzna",0.9553071528,"25-34 lata","Podlaskie","BIAŁOSTOCKI",25,"2007"
"kobieta",0.8801721236,"35-44 lata","Podlaskie","BIAŁOSTOCKI",8,"2007"
"mężczyzna",0.9362200968,"do 24 lat","Podlaskie","BIAŁOSTOCKI",20,"2007"
"kobieta",0.906761844,"do 24 lat","Podlaskie","BIAŁOSTOCKI",20,"2007"
"kobieta",0.80626240629,"45-59 lat","Podlaskie","BIAŁOSTOCKI",2,"2007"
"kobieta",0.87217055884,"35-44 lata","Podlaskie","BIAŁOSTOCKI",5,"2007"
"mężczyzna",0.9362200968,"do 24 lat","Podlaskie","BIAŁOSTOCKI",24,"2007"
"kobieta",0.8318916,"do 24 lat","Podlaskie","BIAŁOSTOCKI",7,"2007"
"mężczyzna",0.84009291102,"45-59 lat","Podlaskie","BIAŁOSTOCKI",2,"2007"
"kobieta",0.91508076,"do 24 lat","Podlaskie","BIAŁOSTOCKI",40,"2007"
"kobieta",0.8801721236,"35-44 lata","Podlaskie","BIAŁOSTOCKI",2,"2007"
"mężczyzna",0.90876654792,"35-44 lata","Podlaskie","BIAŁOSTOCKI",16,"2007"
"mężczyzna",0.717897578508,"45-59 lat","Podlaskie","BIAŁOSTOCKI",14,"2007"
"kobieta",0.8801721236,"35-44 lata","Podlaskie","BIAŁOSTOCKI",8,"2007"
"mężczyzna",0.90876654792,"35-44 lata","Podlaskie","BIAŁOSTOCKI",8,"2007"
"kobieta",0.8159007948,"25-34 lata","Podlaskie","BIAŁOSTOCKI",6,"2007"
"mężczyzna",0.8073824688,"do 24 lat","Podlaskie","BIAŁOSTOCKI",10,"2007"
"kobieta",0.69530886414,"45-59 lat","Podlaskie","BIAŁOSTOCKI",4,"2007"
"kobieta",0.925248324,"25-34 lata","Podlaskie","BIAŁOSTOCKI",2,"2007"
"kobieta",0.925248324,"25-34 lata","Podlaskie","BIAŁOSTOCKI",30,"2007"
"kobieta",0.906761844,"do 24 lat","Podlaskie","BIAŁOSTOCKI",6,"2007"
"kobieta",0.8136593091,"45-59 lat","Podlaskie","BIAŁOSTOCKI",10,"2007"
"mężczyzna",0.84009291102,"45-59 lat","Podlaskie","BIAŁOSTOCKI",30,"2007"
"mężczyzna",0.90876654792,"35-44 lata","Podlaskie","BIAŁOSTOCKI",30,"2007"
"kobieta",0.8801721236,"35-44 lata","Podlaskie","BIAŁOSTOCKI",20,"2007"
"kobieta",0.8801721236,"35-44 lata","Podlaskie","BIAŁOSTOCKI",50,"2007"
"mężczyzna",0.740809203354,"45-59 lat","Podlaskie","BIAŁOSTOCKI",2,"2007"
"mężczyzna",0.84009291102,"45-59 lat","Podlaskie","BIAŁOSTOCKI",5,"2007"
"kobieta",0.800156476,"35-44 lata","Podlaskie","BIAŁOSTOCKI",2,"2007"
"mężczyzna",0.85891752,"do 24 lat","Podlaskie","BIAŁOSTOCKI",10,"2007"
"kobieta",0.87217055884,"35-44 lata","Podlaskie","BIAŁOSTOCKI",20,"2007"
"mężczyzna",0.9362200968,"do 24 lat","Podlaskie","BIAŁOSTOCKI",40,"2007"
"kobieta",0.8318916,"do 24 lat","Podlaskie","BIAŁOSTOCKI",6,"2007"
"mężczyzna",0.84240721656,"25-34 lata","Podlaskie","BIAŁOSTOCKI",20,"2007"
"kobieta",0.8318916,"do 24 lat","Podlaskie","BIAŁOSTOCKI",15,"2007"
"mężczyzna",0.740809203354,"45-59 lat","Podlaskie","BIAŁOSTOCKI",10,"2007"
"kobieta",0.8318916,"do 24 lat","Podlaskie","BIAŁOSTOCKI",9,"2007"
"kobieta",0.925248324,"25-34 lata","Podlaskie","ŁOMŻYŃSKI",2,"2007"
"mężczyzna",0.90876654792,"35-44 lata","Podlaskie","ŁOMŻYŃSKI",2,"2007"
"mężczyzna",0.88885100304,"25-34 lata","Podlaskie","ŁOMŻYŃSKI",20,"2007"
"kobieta",0.8608832232,"25-34 lata","Podlaskie","ŁOMŻYŃSKI",10,"2007"
"kobieta",0.750174586722,"45-59 lat","Podlaskie","ŁOMŻYŃSKI",2,"2007"
"mężczyzna",0.77519173392,"do 24 lat","Podlaskie","ŁOMŻYŃSKI",10,"2007"
"mężczyzna",0.77519173392,"do 24 lat","Podlaskie","ŁOMŻYŃSKI",50,"2007"
"mężczyzna",0.65927521296,"25-34 lata","Podlaskie","SUWALSKI",2,"2007"
"kobieta",0.65827944,"25-34 lata","Podlaskie","SUWALSKI",3,"2007"
"mężczyzna",0.88885100304,"25-34 lata","Podlaskie","SUWALSKI",1,"2007"
"kobieta",0.8608832232,"25-34 lata","Podlaskie","SUWALSKI",2,"2007"
"kobieta",0.84444444,"do 24 lat","Pomorskie","SŁUPSKI",8,"2007"
"kobieta",0.668871084915,"45-59 lat","Pomorskie","SŁUPSKI",1,"2007"
"mężczyzna",0.690600906963,"45-59 lat","Pomorskie","SŁUPSKI",1,"2007"
"kobieta",0.845306118,"do 24 lat","Pomorskie","SŁUPSKI",3,"2007"
"mężczyzna",0.80070444,"do 24 lat","Pomorskie","GDAŃSKI",6,"2007"
"kobieta",0.7755102,"do 24 lat","Pomorskie","GDAŃSKI",6,"2007"
"kobieta",1.0049750514,"do 24 lat","Pomorskie","SŁUPSKI",3,"2007"
"kobieta",1.0049750514,"do 24 lat","Pomorskie","SŁUPSKI",5,"2007"
"mężczyzna",0.8606955232008,"35-44 lata","Pomorskie","SŁUPSKI",2,"2007"
"kobieta",0.87630546276,"25-34 lata","Pomorskie","SŁUPSKI",1,"2007"
"kobieta",0.92199546,"do 24 lat","Pomorskie","SŁUPSKI",3,"2007"
"kobieta",0.9392098716,"25-34 lata","Pomorskie","SŁUPSKI",5,"2007"
"mężczyzna",0.80070444,"do 24 lat","Pomorskie","SŁUPSKI",16,"2007"
"kobieta",0.72354814434,"35-44 lata","Pomorskie","SŁUPSKI",1,"2007"
"mężczyzna",0.690600906963,"45-59 lat","Pomorskie","SŁUPSKI",1,"2007"
"mężczyzna",0.7701590484,"35-44 lata","Pomorskie","SŁUPSKI",4,"2007"
"kobieta",0.7370793612,"25-34 lata","Pomorskie","SŁUPSKI",3,"2007"
"mężczyzna",0.723949505496,"35-44 lata","Pomorskie","SŁUPSKI",4,"2007"
"kobieta",0.70117036668,"35-44 lata","Pomorskie","SŁUPSKI",0,"2007"
"mężczyzna",0.80070444,"do 24 lat","Pomorskie","SŁUPSKI",20,"2007"
"kobieta",0.7755102,"do 24 lat","Pomorskie","SŁUPSKI",8,"2007"
"kobieta",0.7755102,"do 24 lat","Pomorskie","SŁUPSKI",4,"2007"
"mężczyzna",0.951948612,"do 24 lat","Pomorskie","SŁUPSKI",18,"2007"
"mężczyzna",0.6621049397952,"60-64 lata","Pomorskie","SŁUPSKI",1,"2007"
"kobieta",0.8935903165365,"45-59 lat","Pomorskie","SŁUPSKI",2,"2007"
"kobieta",1.0049750514,"do 24 lat","Pomorskie","SŁUPSKI",10,"2007"
"kobieta",0.7952134009545,"45-59 lat","Pomorskie","SŁUPSKI",2,"2007"
"mężczyzna",0.556910697024,"60-64 lata","Pomorskie","GDAŃSKI",10,"2007"
"kobieta",0.60611579424,"60-64 lata","Pomorskie","GDAŃSKI",9,"2007"
"kobieta",0.7755102,"do 24 lat","Pomorskie","GDAŃSKI",6,"2007"
"kobieta",0.7755102,"do 24 lat","Pomorskie","GDAŃSKI",1,"2007"
"mężczyzna",0.9980405534988,"35-44 lata","Pomorskie","STAROGARDZKI",50,"2007"
"kobieta",0.97550534466,"35-44 lata","Pomorskie","STAROGARDZKI",4,"2007"
"mężczyzna",0.951948612,"do 24 lat","Pomorskie","STAROGARDZKI",6,"2007"
"mężczyzna",0.92339015364,"do 24 lat","Pomorskie","STAROGARDZKI",15,"2007"
"kobieta",0.7952134009545,"45-59 lat","Pomorskie","STAROGARDZKI",2,"2007"
"mężczyzna",0.97550534466,"35-44 lata","Pomorskie","STAROGARDZKI",2,"2007"
"kobieta",0.92199546,"do 24 lat","Pomorskie","STAROGARDZKI",20,"2007"
"kobieta",0.845306118,"do 24 lat","Pomorskie","SŁUPSKI",3,"2007"
"mężczyzna",0.76102508664,"25-34 lata","Pomorskie","SŁUPSKI",1,"2007"
"mężczyzna",0.7287303041172,"45-59 lat","Pomorskie","STAROGARDZKI",4,"2007"
"mężczyzna",0.871878168,"do 24 lat","Pomorskie","STAROGARDZKI",8,"2007"
"kobieta",0.763496621496,"35-44 lata","Pomorskie","STAROGARDZKI",4,"2007"
"kobieta",1.01614144086,"25-34 lata","Pomorskie","STAROGARDZKI",10,"2007"
"mężczyzna",0.904774269672,"25-34 lata","Pomorskie","STAROGARDZKI",6,"2007"
"kobieta",0.70117036668,"35-44 lata","Pomorskie","STAROGARDZKI",7,"2007"
"mężczyzna",0.723949505496,"35-44 lata","Pomorskie","STAROGARDZKI",4,"2007"
"mężczyzna",0.8881645292604,"35-44 lata","Pomorskie","STAROGARDZKI",6,"2007"
"kobieta",0.7952134009545,"45-59 lat","Pomorskie","STAROGARDZKI",10,"2007"
"mężczyzna",0.7526621736,"do 24 lat","Pomorskie","STAROGARDZKI",3,"2007"
"kobieta",0.668871084915,"45-59 lat","Pomorskie","STAROGARDZKI",10,"2007"
"kobieta",0.862539678,"25-34 lata","Pomorskie","STAROGARDZKI",2,"2007"
"kobieta",0.862539678,"25-34 lata","Pomorskie","STAROGARDZKI",2,"2007"
"mężczyzna",0.76102508664,"25-34 lata","Pomorskie","STAROGARDZKI",3,"2007"
"mężczyzna",0.8727678396,"do 24 lat","Pomorskie","STAROGARDZKI",5,"2007"
"mężczyzna",0.669242116026,"45-59 lat","Pomorskie","STAROGARDZKI",1,"2007"
"mężczyzna",0.7519876542486,"45-59 lat","Pomorskie","GDAŃSKI",4,"2007"
"kobieta",0.9204444396,"do 24 lat","Pomorskie","GDAŃSKI",8,"2007"
"mężczyzna",0.84572182296,"do 24 lat","Pomorskie","GDAŃSKI",30,"2007"
"mężczyzna",0.8450170547742,"45-59 lat","Pomorskie","GDAŃSKI",1,"2007"
"kobieta",0.84444444,"do 24 lat","Pomorskie","GDAŃSKI",10,"2007"
"kobieta",0.78412698,"25-34 lata","Pomorskie","STAROGARDZKI",2,"2007"
"kobieta",0.6895578195,"45-59 lat","Pomorskie","STAROGARDZKI",25,"2007"
"kobieta",0.81980762985,"45-59 lat","Pomorskie","STAROGARDZKI",2,"2007"
"mężczyzna",0.9226206618453,"45-59 lat","Pomorskie","STAROGARDZKI",5,"2007"
"kobieta",0.901788392835,"45-59 lat","Pomorskie","STAROGARDZKI",10,"2007"
"kobieta",0.7952134009545,"45-59 lat","Pomorskie","STAROGARDZKI",8,"2007"
"mężczyzna",0.7956545157198,"45-59 lat","Pomorskie","STAROGARDZKI",0,"2007"
"kobieta",0.92199546,"do 24 lat","Pomorskie","STAROGARDZKI",1,"2007"
"mężczyzna",1.05877840068,"25-34 lata","Pomorskie","STAROGARDZKI",10,"2007"
"kobieta",1.0254638394,"25-34 lata","Pomorskie","STAROGARDZKI",1,"2007"
"mężczyzna",0.809601156,"25-34 lata","Pomorskie","GDAŃSKI",8,"2007"
"mężczyzna",0.7287303041172,"45-59 lat","Pomorskie","SŁUPSKI",1,"2007"
"kobieta",1.01614144086,"25-34 lata","Pomorskie","STAROGARDZKI",4,"2007"
"mężczyzna",0.7519876542486,"45-59 lat","Pomorskie","STAROGARDZKI",1,"2007"
"mężczyzna",0.76102508664,"25-34 lata","Pomorskie","STAROGARDZKI",20,"2007"
"kobieta",0.85306122,"do 24 lat","Pomorskie","STAROGARDZKI",3,"2007"
"kobieta",0.751618023255,"45-59 lat","Pomorskie","STAROGARDZKI",12,"2007"
"mężczyzna",0.88246526004,"25-34 lata","Pomorskie","STAROGARDZKI",20,"2007"
"mężczyzna",0.9114026526,"65+ lat","Pomorskie","GDAŃSKI",20,"2007"
"kobieta",0.770619172059,"45-59 lat","Pomorskie","GDAŃSKI",3,"2007"
"mężczyzna",0.8210477449449,"45-59 lat","Pomorskie","GDAŃSKI",4,"2007"
"kobieta",1.0049750514,"do 24 lat","Pomorskie","GDAŃSKI",10,"2007"
"mężczyzna",0.723949505496,"35-44 lata","Pomorskie","GDAŃSKI",1,"2007"
"kobieta",0.8546984082,"25-34 lata","Pomorskie","GDAŃSKI",0,"2007"
"mężczyzna",0.723949505496,"35-44 lata","Pomorskie","STAROGARDZKI",8,"2007"
"kobieta",0.72354814434,"35-44 lata","Pomorskie","STAROGARDZKI",8,"2007"
"mężczyzna",0.78315566769,"45-59 lat","Pomorskie","STAROGARDZKI",0,"2007"
"mężczyzna",0.80070444,"do 24 lat","Pomorskie","STAROGARDZKI",5,"2007"
"kobieta",0.70117036668,"35-44 lata","Pomorskie","STAROGARDZKI",0,"2007"
"mężczyzna",1.1152033506,"do 24 lat","Pomorskie","TRÓJMIEJSKI",30,"2007"
"mężczyzna",1.02312234,"do 24 lat","Pomorskie","TRÓJMIEJSKI",30,"2007"
"mężczyzna",1.000698908715,"45-59 lat","Pomorskie","TRÓJMIEJSKI",3,"2007"
"kobieta",0.969211824075,"45-59 lat","Pomorskie","TRÓJMIEJSKI",5,"2007"
"kobieta",1.102134033,"25-34 lata","Pomorskie","TRÓJMIEJSKI",10,"2007"
"mężczyzna",1.1379394026,"25-34 lata","Pomorskie","TRÓJMIEJSKI",40,"2007"
"kobieta",0.969211824075,"45-59 lat","Pomorskie","TRÓJMIEJSKI",1,"2007"
